#Number of Samples: 6
#Total Number of Reads: 1837632
#G1_1	utils/G1_1_1_G1_1_2_bracken_genuses.kraken2_report
#G2_1	utils/G2_1_1_G2_1_2_bracken_genuses.kraken2_report
#G3_1	utils/G3_1_1_G3_1_2_bracken_genuses.kraken2_report
#G4_1	utils/G4_1_1_G4_1_2_bracken_genuses.kraken2_report
#G5_1	utils/G5_1_1_G5_1_2_bracken_genuses.kraken2_report
#G6_1	utils/G6_1_1_G6_1_2_bracken_genuses.kraken2_report
#perc	tot_all	tot_lvl	G1_1_all	G1_1_lvl	G2_1_all	G2_1_lvl	G3_1_all	G3_1_lvl	G4_1_all	G4_1_lvl	G5_1_all	G5_1_lvl	G6_1_all	G6_1_lvl	lvl_type	taxid	name
0.3739	6870	0	30	0	554	0	5261	0	197	0	178	0	650	0	F	50397	          Halomonadaceae
0.3680	6762	6762	28	28	547	547	5179	5179	193	193	173	173	642	642	G	50404	            Halomonas
0.0024	44	44	0	0	3	3	41	41	0	0	0	0	0	0	G	50405	            Halospina
0.0007	12	12	0	0	2	2	9	9	0	0	0	0	1	1	G	50414	            Salinicola
0.0005	10	10	0	0	0	0	3	3	0	0	0	0	7	7	G	50411	            Marinospirillum
0.0004	7	7	0	0	0	0	7	7	0	0	0	0	0	0	G	50417	            uncultured
0.0004	7	7	0	0	0	0	7	7	0	0	0	0	0	0	G	50400	            Candidatus Portiera
0.0003	6	6	0	0	0	0	4	4	0	0	2	2	0	0	G	50398	            Aidingimonas
0.0002	4	4	1	1	0	0	2	2	0	0	1	1	0	0	G	50402	            Chromohalobacter
0.0002	3	3	0	0	0	0	0	0	3	3	0	0	0	0	G	50413	            Salicola
0.0001	2	2	0	0	0	0	1	1	0	0	1	1	0	0	G	50409	            Kushneria
0.0001	2	2	0	0	1	1	0	0	1	1	0	0	0	0	G	50415	            Terasakiispira
0.0001	2	2	1	1	0	0	0	0	0	0	1	1	0	0	G	50399	            Candidatus Evansia
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	50401	            Carnimonas
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	50403	            Cobetia
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	50406	            Halotalea
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	50412	            Modicisalibacter
0.1259	2314	0	12	0	302	0	1957	0	12	0	16	0	15	0	F	50360	          Cellvibrionaceae
0.1232	2264	2264	0	0	287	287	1947	1947	10	10	10	10	10	10	G	50374	            Pseudoteredinibacter
0.0012	22	22	5	5	6	6	2	2	2	2	6	6	1	1	G	50365	            Cellvibrio
0.0005	9	9	7	7	1	1	1	1	0	0	0	0	0	0	G	50372	            Marinimicrobium
0.0003	5	5	0	0	1	1	1	1	0	0	0	0	3	3	G	50379	            uncultured
0.0002	3	3	0	0	0	0	3	3	0	0	0	0	0	0	G	50367	            Gilvimarinus
0.0002	3	3	0	0	3	3	0	0	0	0	0	0	0	0	G	50361	            Aestuariicella
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	50376	            Simiduia
0.0001	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	50366	            Eionea
0.1188	2184	0	3	0	225	0	1870	0	34	0	32	0	20	0	F	50446	          Porticoccaceae
0.1157	2127	2127	3	3	217	217	1855	1855	18	18	27	27	7	7	G	50447	            C1-B045
0.0028	51	51	0	0	8	8	13	13	15	15	4	4	11	11	G	50449	            SAR92 clade
0.0002	3	3	0	0	0	0	1	1	1	1	0	0	1	1	G	50448	            Porticoccus
0.0266	488	0	23	0	62	0	330	0	21	0	41	0	11	0	F	50428	          Nitrincolaceae
0.0203	373	373	0	0	57	57	311	311	2	2	2	2	1	1	G	50436	            Nitrincola
0.0023	43	43	0	0	0	0	2	2	8	8	28	28	5	5	G	50439	            uncultured
0.0019	35	35	14	14	1	1	5	5	8	8	4	4	3	3	G	50432	            Marinobacterium
0.0009	16	16	7	7	1	1	5	5	2	2	1	1	0	0	G	50438	            Profundimonas
0.0002	3	3	0	0	0	0	2	2	0	0	0	0	1	1	G	50437	            Pontibacterium
0.0002	3	3	0	0	1	1	1	1	0	0	1	1	0	0	G	50433	            Motiliproteus
0.0002	3	3	1	1	0	0	1	1	0	0	1	1	0	0	G	50434	            Neptuniibacter
0.0001	2	2	0	0	0	0	0	0	0	0	2	2	0	0	G	50429	            Amphritea
0.0239	440	0	2	0	85	0	300	0	20	0	9	0	24	0	F	50356	          Alcanivoracaceae1
0.0239	440	440	2	2	85	85	300	300	20	20	9	9	24	24	G	50357	            Alcanivorax
0.0157	289	0	61	0	13	0	63	0	45	0	76	0	31	0	F	50422	          Marinobacteraceae
0.0157	289	289	61	61	13	13	63	63	45	45	76	76	31	31	G	50423	            Marinobacter
0.0075	138	0	10	0	5	0	28	0	35	0	56	0	4	0	F	50387	          Halieaceae
0.0053	98	98	4	4	5	5	14	14	35	35	38	38	2	2	G	50394	            OM60(NOR5) clade
0.0010	18	18	0	0	0	0	5	5	0	0	12	12	1	1	G	50391	            Halioglobus
0.0007	12	12	3	3	0	0	7	7	0	0	2	2	0	0	G	50396	            Pseudohaliea
0.0002	4	4	2	2	0	0	1	1	0	0	1	1	0	0	G	50395	            Parahaliea
0.0001	2	2	0	0	0	0	0	0	0	0	2	2	0	0	G	50390	            Haliea
0.0056	103	0	1	0	18	0	73	0	2	0	7	0	2	0	F	50450	          Pseudohongiellaceae
0.0051	94	94	0	0	18	18	71	71	0	0	4	4	1	1	G	50452	            Pseudohongiella
0.0002	4	4	1	1	0	0	1	1	0	0	1	1	1	1	G	50451	            BIyi10
0.0002	3	3	0	0	0	0	0	0	2	2	1	1	0	0	G	50453	            Pseudospirillum
0.0034	62	0	11	0	5	0	29	0	11	0	2	0	4	0	F	50426	          Microbulbiferaceae
0.0034	62	62	11	11	5	5	29	29	11	11	2	2	4	4	G	50427	            Microbulbifer
0.0033	60	0	2	0	7	0	0	0	11	0	32	0	8	0	F	50470	          Spongiibacteraceae
0.0031	57	57	2	2	7	7	0	0	11	11	30	30	7	7	G	50471	            BD1-7 clade
0.0001	2	2	0	0	0	0	0	0	0	0	2	2	0	0	G	50478	            uncultured
0.0001	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	50472	            Dasania
0.0028	52	0	6	0	1	0	12	0	17	0	12	0	4	0	F	50380	          Endozoicomonadaceae
0.0021	38	38	2	2	1	1	11	11	12	12	8	8	4	4	G	50381	            Endozoicomonas
0.0008	14	14	4	4	0	0	1	1	5	5	4	4	0	0	G	50382	            Kistimonas
0.0018	33	0	9	0	7	0	6	0	4	0	4	0	3	0	F	50455	          Saccharospirillaceae
0.0005	10	10	0	0	7	7	1	1	0	0	2	2	0	0	G	50463	            Oleispira
0.0004	7	7	2	2	0	0	3	3	1	1	1	1	0	0	G	50461	            Oceanobacter
0.0003	5	5	3	3	0	0	0	0	1	1	1	1	0	0	G	50464	            Reinekea
0.0002	4	4	0	0	0	0	1	1	0	0	0	0	3	3	G	50462	            Oleibacter
0.0001	2	2	1	1	0	0	0	0	1	1	0	0	0	0	G	50466	            Salinispirillum
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	50465	            Saccharospirillum
0.0001	1	1	1	1	0	0	0	0	0	0	0	0	0	0	G	50469	            uncultured
0.0010	19	0	9	0	1	0	1	0	6	0	2	0	0	0	F	50479	          Thioglobaceae
0.0010	19	19	9	9	1	1	1	1	6	6	2	2	0	0	G	50485	            SUP05 cluster
0.0005	9	0	0	0	1	0	3	0	4	0	1	0	0	0	F	50424	          Marinomonadaceae
0.0005	9	9	0	0	1	1	3	3	4	4	1	1	0	0	G	50425	            Marinomonas
0.0002	3	0	1	0	0	0	0	0	2	0	0	0	0	0	F	50419	          Litoricolaceae
0.0002	3	3	1	1	0	0	0	0	2	2	0	0	0	0	G	50420	            Litoricola
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	0	0	F	50385	          Hahellaceae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	50386	            Hahella
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	0	0	F	50355	          Alcanivoracaceae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	50358	            Ketobacter
0.0001	1	0	0	0	0	0	1	0	0	0	0	0	0	0	F	50441	          Oceanospirillaceae
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	50442	            Oceanospirillum
11.3220	208057	0	12738	0	7066	0	33692	0	70915	0	19093	0	64553	0	O	46187	        Burkholderiales
5.0744	93248	0	8095	0	1110	0	12022	0	56077	0	8154	0	7790	0	F	46189	          Alcaligenaceae
1.9059	35023	35023	1335	1335	312	312	2177	2177	26830	26830	1617	1617	2752	2752	G	46191	            Advenella
0.5885	10815	10815	2160	2160	98	98	213	213	6928	6928	718	718	698	698	G	46190	            Achromobacter
0.4988	9166	9166	1181	1181	53	53	263	263	6079	6079	846	846	744	744	G	46194	            Bordetella
0.4942	9081	9081	273	273	62	62	235	235	4863	4863	2855	2855	793	793	G	46206	            Parapusillimonas
0.4225	7764	7764	5	5	350	350	7282	7282	59	59	17	17	51	51	G	46202	            Oligella
0.2367	4350	4350	1143	1143	27	27	93	93	2587	2587	245	245	255	255	G	46192	            Alcaligenes
0.1718	3157	3157	451	451	5	5	44	44	2342	2342	141	141	174	174	G	46210	            Pusillimonas
0.1489	2736	2736	227	227	4	4	137	137	1432	1432	646	646	290	290	G	46213	            uncultured
0.1263	2321	2321	68	68	42	42	440	440	650	650	120	120	1001	1001	G	46201	            Kerstersia
0.1254	2305	2305	301	301	19	19	65	65	1504	1504	155	155	261	261	G	46200	            GKS98 freshwater group
0.1194	2194	2194	285	285	113	113	989	989	454	454	236	236	117	117	G	46212	            Verticiella
0.0607	1115	1115	125	125	10	10	10	10	755	755	41	41	174	174	G	46197	            Castellaniella
0.0594	1091	1091	18	18	0	0	0	0	574	574	259	259	240	240	G	46203	            Orrella
0.0445	817	817	354	354	4	4	15	15	355	355	47	47	42	42	G	46209	            Pigmentiphaga
0.0302	555	555	47	47	2	2	17	17	240	240	107	107	142	142	G	46196	            Candidimonas
0.0143	263	263	25	25	0	0	5	5	166	166	51	51	16	16	G	46208	            Pelistega
0.0113	208	208	35	35	0	0	4	4	140	140	11	11	18	18	G	46195	            Candidatus Kinetoplastibacterium
0.0050	92	92	21	21	3	3	12	12	51	51	5	5	0	0	G	46204	            Paenalcaligenes
0.0048	88	88	0	0	0	0	6	6	53	53	17	17	12	12	G	46211	            Taylorella
0.0016	30	30	29	29	0	0	1	1	0	0	0	0	0	0	G	46198	            Derxia
0.0005	9	9	0	0	0	0	0	0	0	0	9	9	0	0	G	46199	            Eoetvoesia
0.0003	6	6	2	2	0	0	0	0	2	2	2	2	0	0	G	46193	            Ampullimonas
0.0002	4	4	0	0	0	0	1	1	1	1	0	0	2	2	G	46207	            Parvibium
0.0001	2	2	0	0	0	0	2	2	0	0	0	0	0	0	G	46205	            Paralcaligenes
0.0001	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	50230	            Brackiella
0.0001	1	1	0	0	0	0	1	1	0	0	0	0	0	0	G	50229	            Basilea
3.0964	56901	0	281	0	336	0	468	0	5173	0	5134	0	45509	0	F	46403	          Rhodocyclaceae
2.2299	40977	40977	8	8	38	38	85	85	3059	3059	2751	2751	35036	35036	G	46425	            Thauera
0.7215	13259	13259	41	41	143	143	52	52	1674	1674	1850	1850	9499	9499	G	46410	            Dechlorobacter
0.0434	797	797	3	3	47	47	234	234	80	80	70	70	363	363	G	46404	            Azoarcus
0.0196	360	360	154	154	3	3	1	1	27	27	136	136	39	39	G	46417	            Methyloversatilis
0.0165	303	303	3	3	4	4	11	11	46	46	130	130	109	109	G	46411	            Dechloromonas
0.0122	224	224	12	12	5	5	5	5	59	59	36	36	107	107	G	46429	            uncultured
0.0098	180	180	6	6	5	5	6	6	69	69	19	19	75	75	G	46405	            Azonexus
0.0095	174	174	21	21	55	55	19	19	16	16	53	53	10	10	G	46419	            Propionivibrio
0.0088	161	161	1	1	2	2	12	12	51	51	25	25	70	70	G	46406	            Azospira
0.0041	76	76	0	0	3	3	9	9	17	17	9	9	38	38	G	46415	            Ferribacterium
0.0026	48	48	3	3	3	3	2	2	10	10	3	3	27	27	G	46424	            Sulfuritalea
0.0022	41	41	2	2	3	3	4	4	14	14	4	4	14	14	G	46428	            Zoogloea
0.0022	41	41	4	4	1	1	3	3	12	12	6	6	15	15	G	46409	            Candidatus Accumulibacter
0.0022	40	40	0	0	0	0	0	0	6	6	5	5	29	29	G	46412	            Dechlorosoma
0.0020	37	37	1	1	5	5	6	6	5	5	7	7	13	13	G	46413	            Denitratisoma
0.0019	35	35	1	1	1	1	0	0	6	6	2	2	25	25	G	46407	            Azovibrio
0.0018	33	33	2	2	8	8	2	2	5	5	11	11	5	5	G	46426	            Uliginosibacterium
0.0013	24	24	10	10	0	0	2	2	1	1	2	2	9	9	G	46427	            Z-35
0.0009	17	17	0	0	0	0	4	4	1	1	0	0	12	12	G	46414	            Denitromonas
0.0005	9	9	0	0	1	1	1	1	1	1	2	2	4	4	G	46408	            C39
0.0003	5	5	0	0	0	0	0	0	2	2	3	3	0	0	G	46422	            Sterolibacterium
0.0001	1	1	0	0	0	0	0	0	1	1	0	0	0	0	G	46420	            Quatrionicoccus
1.8908	34746	0	1479	0	1325	0	17438	0	3365	0	3072	0	8067	0	F	46259	          Comamonadaceae
1.2455	22887	22887	22	22	816	816	14586	14586	1003	1003	1008	1008	5452	5452	G	46281	            Lampropedia
0.0767	1410	1410	74	74	109	109	350	350	279	279	269	269	329	329	G	46269	            Comamonas
0.0689	1266	1266	475	475	33	33	240	240	236	236	130	130	152	152	G	46315	            uncultured
0.0589	1083	1083	1	1	24	24	434	434	72	72	48	48	504	504	G	46265	            Brachymonas
0.0407	747	747	11	11	16	16	66	66	202	202	228	228	224	224	G	46283	            Limnohabitans
0.0403	740	740	43	43	51	51	157	157	133	133	141	141	215	215	G	46276	            Hydrogenophaga
0.0401	737	737	50	50	31	31	195	195	123	123	180	180	158	158	G	46260	            Acidovorax
0.0341	626	626	242	242	28	28	110	110	141	141	74	74	31	31	G	46297	            Rhizobacter
0.0279	512	512	65	65	11	11	137	137	117	117	90	90	92	92	G	46298	            Rhodoferax
0.0273	501	501	18	18	25	25	242	242	53	53	96	96	67	67	G	46296	            Ramlibacter
0.0238	437	437	21	21	0	0	12	12	174	174	140	140	90	90	G	46278	            Ideonella
0.0230	423	423	3	3	2	2	24	24	159	159	138	138	97	97	G	46304	            Sphaerotilus
0.0193	355	355	47	47	26	26	62	62	98	98	54	54	68	68	G	46272	            Delftia
0.0182	335	335	37	37	9	9	153	153	50	50	40	40	46	46	G	46309	            Variovorax
0.0179	329	329	43	43	30	30	44	44	75	75	56	56	81	81	G	46262	            Aquabacterium
0.0168	308	308	21	21	10	10	89	89	53	53	40	40	95	95	G	46273	            Diaphorobacter
0.0115	212	212	56	56	14	14	48	48	35	35	34	34	25	25	G	46292	            Polaromonas
0.0098	180	180	4	4	0	0	9	9	28	28	104	104	35	35	G	46261	            Alicycliphilus
0.0078	143	143	23	23	2	2	42	42	15	15	19	19	42	42	G	46288	            Ottowia
0.0075	138	138	11	11	6	6	68	68	17	17	13	13	23	23	G	46303	            Simplicispira
0.0074	136	136	5	5	2	2	29	29	29	29	11	11	60	60	G	46271	            Curvibacter
0.0073	134	134	10	10	11	11	41	41	21	21	33	33	18	18	G	46266	            Caenimonas
0.0058	107	107	13	13	0	0	30	30	36	36	14	14	14	14	G	46274	            Extensimonas
0.0044	81	81	20	20	0	0	12	12	27	27	5	5	17	17	G	46290	            Pelomonas
0.0043	79	79	6	6	8	8	22	22	20	20	7	7	16	16	G	46268	            Candidatus Symbiobacter
0.0038	70	70	18	18	0	0	27	27	22	22	3	3	0	0	G	46282	            Leptothrix
0.0035	64	64	2	2	6	6	13	13	43	43	0	0	0	0	G	46301	            Rubrivivax
0.0032	58	58	26	26	1	1	24	24	3	3	2	2	2	2	G	46310	            Verminephrobacter
0.0030	56	56	8	8	2	2	15	15	10	10	11	11	10	10	G	46307	            Thiomonas
0.0027	50	50	9	9	5	5	6	6	18	18	8	8	4	4	G	46295	            RS62 marine group
0.0027	49	49	17	17	0	0	2	2	0	0	26	26	4	4	G	46286	            Methylibium
0.0024	45	45	0	0	17	17	20	20	4	4	0	0	4	4	G	46312	            Xylophilus
0.0022	40	40	1	1	0	0	29	29	2	2	0	0	8	8	G	46311	            Xenophilus
0.0021	39	39	35	35	0	0	0	0	4	4	0	0	0	0	G	46314	            [Polyangium] brachysporum group
0.0020	37	37	3	3	0	0	24	24	7	7	0	0	3	3	G	46294	            Pseudorhodoferax
0.0019	35	35	2	2	8	8	5	5	0	0	0	0	20	20	G	46279	            Inhella
0.0019	35	35	4	4	0	0	5	5	4	4	15	15	7	7	G	46289	            Paucibacter
0.0014	26	26	0	0	0	0	14	14	0	0	3	3	9	9	G	46270	            Corticibacter
0.0011	21	21	3	3	4	4	11	11	0	0	3	3	0	0	G	46300	            Roseateles
0.0009	17	17	0	0	0	0	17	17	0	0	0	0	0	0	G	46285	            Malikia
0.0009	17	17	0	0	3	3	0	0	0	0	5	5	9	9	G	46287	            Mitsuaria
0.0009	16	16	7	7	0	0	0	0	9	9	0	0	0	0	G	46299	            Rivibacter
0.0005	10	10	0	0	0	0	0	0	0	0	7	7	3	3	G	46308	            Tibeticola
0.0005	10	10	0	0	0	0	0	0	10	10	0	0	0	0	G	46293	            Pseudacidovorax
0.0004	7	7	0	0	3	3	0	0	0	0	0	0	4	4	G	46275	            Giesbergeria
0.0003	6	6	0	0	0	0	0	0	0	0	0	0	6	6	G	46284	            Macromonas
0.0003	6	6	0	0	0	0	0	0	2	2	0	0	4	4	G	46267	            Caldimonas
0.0003	6	6	0	0	0	0	0	0	6	6	0	0	0	0	G	46291	            Piscinibacter
0.0003	6	6	3	3	0	0	1	1	1	1	1	1	0	0	G	46306	            Tepidimonas
0.0003	5	5	0	0	0	0	5	5	0	0	0	0	0	0	G	46277	            Hylemonella
0.0002	4	4	2	2	0	0	0	0	2	2	0	0	0	0	G	46313	            Zhizhongheella
0.0001	2	2	0	0	0	0	0	0	2	2	0	0	0	0	G	46264	            Azohydromonas
0.9905	18201	0	2251	0	3773	0	3303	0	5134	0	2061	0	1679	0	F	46220	          Burkholderiaceae
0.8028	14752	14752	1853	1853	3538	3538	3078	3078	4043	4043	1383	1383	857	857	G	46221	            Burkholderia-Caballeronia-Paraburkholderia
0.0510	937	937	18	18	120	120	42	42	388	388	194	194	175	175	G	46230	            Ralstonia
0.0383	703	703	156	156	13	13	28	28	177	177	159	159	170	170	G	46226	            Limnobacter
0.0370	680	680	7	7	14	14	2	2	299	299	152	152	206	206	G	46229	            Polynucleobacter
0.0156	286	286	7	7	28	28	21	21	78	78	87	87	65	65	G	46224	            Cupriavidus
0.0145	266	266	6	6	28	28	81	81	45	45	21	21	85	85	G	46222	            Candidatus Glomeribacter
0.0116	213	213	72	72	11	11	23	23	43	43	37	37	27	27	G	46225	            Lautropia
0.0082	150	150	121	121	2	2	5	5	12	12	2	2	8	8	G	46231	            Robbsia
0.0044	80	80	3	3	10	10	15	15	19	19	15	15	18	18	G	46232	            uncultured
0.0043	79	79	3	3	3	3	1	1	7	7	4	4	61	61	G	46223	            Candidatus Tremblaya
0.0016	29	29	1	1	3	3	3	3	17	17	3	3	2	2	G	46228	            Pandoraea
0.1268	2331	0	122	0	282	0	73	0	535	0	303	0	1016	0	F	46348	          Neisseriaceae
0.1038	1907	1907	92	92	252	252	46	46	376	376	229	229	912	912	G	46360	            uncultured
0.0173	318	318	23	23	13	13	12	12	122	122	66	66	82	82	G	46354	            Neisseria
0.0042	77	77	1	1	13	13	13	13	26	26	5	5	19	19	G	46353	            Kingella
0.0005	9	9	1	1	0	0	1	1	5	5	1	1	1	1	G	46351	            Conchiformibius
0.0002	4	4	0	0	0	0	0	0	3	3	1	1	0	0	G	46352	            Eikenella
0.0002	4	4	2	2	2	2	0	0	0	0	0	0	0	0	G	46358	            Uruburuella
0.0001	2	2	0	0	0	0	0	0	2	2	0	0	0	0	G	46356	            Snodgrassella
0.0781	1435	0	425	0	135	0	226	0	317	0	138	0	194	0	F	46375	          Oxalobacteraceae
0.0393	722	722	260	260	87	87	68	68	158	158	73	73	76	76	G	46388	            Massilia
0.0086	158	158	2	2	22	22	105	105	12	12	1	1	16	16	G	46391	            Oxalobacter
0.0071	131	131	38	38	10	10	19	19	37	37	13	13	14	14	G	46389	            Noviherbaspirillum
0.0066	122	122	8	8	2	2	6	6	36	36	11	11	59	59	G	46398	            [Aquaspirillum] arcticum group
0.0039	72	72	29	29	1	1	12	12	7	7	13	13	10	10	G	46400	            uncultured
0.0034	62	62	23	23	0	0	2	2	29	29	4	4	4	4	G	46387	            Janthinobacterium
0.0022	40	40	8	8	0	0	1	1	12	12	15	15	4	4	G	46397	            Undibacterium
0.0018	33	33	19	19	0	0	0	0	8	8	2	2	4	4	G	46383	            Duganella
0.0015	28	28	4	4	10	10	6	6	6	6	2	2	0	0	G	46385	            Herbaspirillum
0.0013	24	24	23	23	0	0	0	0	1	1	0	0	0	0	G	46377	            CM1G08
0.0005	10	10	1	1	0	0	2	2	5	5	0	0	2	2	G	46381	            Candidatus Zinderia
0.0003	6	6	4	4	0	0	0	0	2	2	0	0	0	0	G	46390	            Oxalicibacterium
0.0001	1	1	0	0	0	0	0	0	0	0	0	0	1	1	G	46386	            Herminiimonas
0.0001	1	1	0	0	1	1	0	0	0	0	0	0	0	0	G	46376	            Actimicrobium
0.0152	279	0	17	0	21	0	49	0	77	0	50	0	65	0	F	46361	          Nitrosomonadaceae
0.0040	73	73	6	6	2	2	11	11	29	29	11	11	14	14	G	46364	            Ellin6067
0.0033	61	61	2	2	4	4	13	13	11	11	16	16	15	15	G	46367	            MND1
0.0033	60	60	4	4	6	6	11	11	15	15	7	7	17	17	G	46368	            Nitrosomonas
0.0017	31	31	0	0	2	2	7	7	11	11	7	7	4	4	G	46372	            mle1-7
0.0006	11	11	1	1	1	1	0	0	0	0	3	3	6	6	G	46369	            Nitrosospira
0.0004	7	7	1	1	1	1	3	3	1	1	0	0	1	1	G	46365	            GOUTA6
0.0002	4	4	0	0	0	0	0	0	1	1	2	2	1	1	G	46370	            P3OB-51
0.0002	4	4	0	0	1	1	0	0	3	3	0	0	0	0	G	46366	            IS-44
0.0002	3	3	0	0	0	0	0	0	1	1	1	1	1	1	G	46371	            cr616
0.0002	3	3	0	0	0	0	1	1	1	1	0	0	1	1	G	46373	            oc32
0.0002	3	3	1	1	1	1	0	0	0	0	0	0	1	1	G	46362	            966-1
0.0106	195	0	19	0	5	0	16	0	43	0	41	0	71	0	F	46436	          Sutterellaceae
0.0046	85	85	8	8	1	1	8	8	16	16	14	14	38	38	G	46439	            Sutterella
0.0023	42	42	4	4	2	2	0	0	17	17	10	10	9	9	G	46438	            Parasutterella
0.0021	38	38	5	5	2	2	3	3	4	4	4	4	20	20	G	46440	            uncultured
0.0012	22	22	1	1	0	0	4	4	4	4	11	11	2	2	G	46437	            AAP99
0.0089	164	0	7	0	33	0	17	0	41	0	30	0	36	0	F	46337	          Methylophilaceae
0.0023	42	42	1	1	13	13	6	6	8	8	10	10	4	4	G	46340	            MM2
0.0019	35	35	1	1	4	4	9	9	10	10	6	6	5	5	G	46339	            MM1
0.0010	18	18	1	1	0	0	0	0	1	1	5	5	11	11	G	46345	            OM43 clade
0.0009	16	16	0	0	2	2	0	0	9	9	3	3	2	2	G	46347	            uncultured
0.0007	12	12	0	0	4	4	0	0	2	2	1	1	5	5	G	46346	            UBA6140
0.0006	11	11	0	0	8	8	1	1	2	2	0	0	0	0	G	46341	            Methylobacillus
0.0005	10	10	0	0	0	0	0	0	4	4	0	0	6	6	G	46342	            Methylophilus
0.0002	4	4	2	2	0	0	0	0	1	1	1	1	0	0	G	46343	            Methylotenera
0.0083	153	0	18	0	17	0	24	0	43	0	16	0	35	0	F	46325	          Hydrogenophilaceae
0.0054	100	100	2	2	17	17	20	20	35	35	8	8	18	18	G	46331	            Thiobacillus
0.0019	35	35	15	15	0	0	2	2	4	4	5	5	9	9	G	46333	            uncultured
0.0005	9	9	0	0	0	0	2	2	2	2	1	1	4	4	G	46327	            Hydrogenophilus
0.0001	2	2	0	0	0	0	0	0	0	0	0	0	2	2	G	46329	            Sulfuritortus
0.0001	2	2	0	0	0	0	0	0	1	1	1	1	0	0	G	46330	            Tepidiphilus
0.0059	109	0	5	0	13	0	11	0	28	0	30	0	22	0	F	46319	          Gallionellaceae
0.0030	55	55	4	4	11	11	6	6	13	13	13	13	8	8	G	46322	            Gallionella
0.0022	40	40	0	0	1	1	4	4	11	11	10	10	14	14	G	46323	            Sideroxydans
0.0003	5	5	0	0	0	0	0	0	0	0	5	5	0	0	G	46320	            Candidatus Nitrotoga
